transcript	RIBO_GMP_Ven_A	RIBO_GMP_Ven_B	RIBO_GMP_vehicle_A	RIBO_GMP_vehicle_B	RIBO_HSC_Ven_A	RIBO_HSC_Ven_B	RIBO_HSC_vehicle_A	RIBO_HSC_vehicle_B
AW549877-201	20	5	14	23	16	3	15	22
AW551984-201	0	0	0	0	0	0	0	0
AW554918-202	30	10	21	31	31	7	23	34
AW822073-202	0	0	0	0	0	0	0	0
AY074887-201	0	0	0	0	0	0	0	0
AY358078-201	0	0	0	0	0	0	0	0
AY761184-201	0	0	0	0	0	0	0	0
AY761185-201	0	0	0	0	0	0	0	0
Aaas-201	150	79	82	90	102	31	100	83
Aacs-201	157	66	132	105	99	51	123	106
Aadac-201	0	0	0	0	0	0	0	0
Aadacl2-201	0	0	0	0	0	1	0	0
Aadacl3-201	0	0	0	0	0	0	0	0
Aadacl4-201	0	0	0	0	0	0	0	0
Aadat-201	0	0	0	0	0	0	0	0
Aagab-201	92	28	64	74	96	28	100	97
Aak1-201	24	5	4	10	20	7	21	17
Aamdc-206	27	8	14	15	7	1	12	14
Aamp-201	284	118	172	207	179	59	248	204
Aanat-205	0	0	0	0	0	0	0	0
Aar2-201	13	6	6	6	6	3	7	6
Aard-201	0	0	0	0	0	0	0	0
Aars-201	421	183	250	231	257	131	170	147
Aars2-201	28	16	23	26	9	4	11	10
Aarsd1-201	0	0	0	0	0	0	0	0
Aasdh-202	18	8	12	8	22	3	22	6
Aasdhppt-201	97	45	61	57	36	21	51	48
Aass-201	0	0	0	0	0	0	0	0
Aatf-201	366	144	200	232	176	59	208	165
Aatk-203	68	44	64	66	35	17	39	50
Abat-201	1	2	0	0	0	0	0	0
Abca1-201	14	3	11	9	24	10	24	37
Abca12-201	0	0	0	0	0	0	0	0
Abca13-201	1592	842	1267	1352	814	245	769	781
Abca14-201	0	2	0	0	1	0	1	0
Abca15-201	0	0	0	0	0	0	0	0
Abca16-202	0	0	0	0	0	0	0	0
Abca17-202	0	0	0	0	0	0	0	0
Abca2-201	241	91	200	187	263	86	201	216
Abca3-201	123	43	72	79	90	39	109	103
Abca4-201	0	0	0	0	0	0	0	0
Abca5-201	0	0	2	1	0	1	3	0
Abca6-201	1	1	0	1	10	2	3	6
Abca7-202	355	220	349	337	196	87	233	268
Abca8a-201	0	0	0	0	0	0	0	0
Abca8b-201	0	0	0	0	0	0	1	2
Abca9-201	34	10	22	22	87	58	64	91
Abcb10-201	50	33	58	52	27	14	34	39
Abcb11-201	0	0	0	0	0	0	0	0
Abcb1a-201	4	0	0	0	0	1	0	0
Abcb1b-201	16	4	6	12	33	28	40	50
Abcb4-201	1	0	0	1	1	1	0	1
Abcb5-201	0	0	0	0	0	0	0	0
Abcb6-201	5	0	1	1	2	0	0	5
Abcb7-201	214	88	171	171	79	51	92	134
Abcb8-203	22	14	14	23	15	6	10	12
Abcb9-201	16	15	15	25	3	1	3	3
Abcc1-201	375	190	245	282	183	83	199	253
Abcc10-202	22	7	15	17	12	3	12	8
Abcc12-203	0	0	0	0	0	0	0	0
Abcc2-201	74	38	76	74	98	22	96	67
Abcc3-201	16	7	15	13	12	4	13	14
Abcc4-201	240	91	159	154	183	70	166	153
Abcc5-202	239	111	153	199	119	65	188	161
Abcc6-201	0	0	0	0	0	0	0	0
Abcc8-201	34	16	42	19	7	2	16	8
Abcc9-202	1	2	5	1	0	1	1	1
Abcd1-201	238	119	202	190	226	100	260	276
Abcd2-201	175	111	157	159	130	44	152	202
Abcd3-201	247	99	159	170	110	56	142	135
Abcd4-201	18	13	23	19	14	10	18	29
Abce1-201	615	294	463	384	476	166	378	396
Abcf1-201	495	206	294	291	267	121	183	196
Abcf2-201	324	141	225	230	274	101	180	162
Abcf3-201	101	46	88	85	88	42	66	76
Abcg1-201	48	25	40	45	52	20	75	86
Abcg2-201	35	11	24	21	0	3	0	1
Abcg3-201	26	12	20	30	26	8	14	16
Abcg4-208	0	0	0	0	0	0	0	0
Abcg5-201	0	0	0	0	0	0	0	0
Abcg8-201	9	5	6	10	0	1	0	0
Abhd10-201	84	45	58	69	32	14	47	41
Abhd11-201	89	60	83	89	43	7	53	55
Abhd12-201	54	14	28	40	25	9	31	43
Abhd12b-203	0	0	0	0	0	0	0	0
Abhd13-202	17	5	5	9	18	3	15	14
Abhd14a-202	30	22	29	18	12	2	11	14
Abhd14b-201	5	2	2	5	3	3	6	2
Abhd15-201	2	1	0	1	0	2	3	5
Abhd16a-201	80	60	77	83	40	17	45	75
Abhd16b-201	0	0	0	0	0	0	0	0
Abhd17a-201	6	1	5	2	4	2	2	1
Abhd17b-201	36	13	30	17	33	7	37	44
Abhd17c-201	2	1	2	3	1	1	1	3
Abhd18-203	3	0	4	3	3	1	5	2
Abhd2-201	196	98	158	181	94	57	135	117
Abhd3-202	1	0	0	1	0	0	0	0
Abhd4-202	12	2	6	9	12	3	9	11
Abhd5-204	152	69	139	117	152	33	151	145
Abhd6-202	0	0	1	0	2	1	4	3
Abhd8-201	13	2	4	5	15	3	6	3
Abi1-205	255	138	188	179	214	67	217	192
Abi2-201	58	25	53	52	46	21	28	25
Abi3-201	7	5	5	6	21	4	13	20
Abi3bp-201	0	0	0	0	0	0	0	0
Abitram-201	76	35	41	51	25	19	29	23
Abl1-201	60	24	47	38	66	24	60	53
Abl2-201	47	14	24	17	27	8	27	12
Ablim1-209	3	0	0	0	0	2	1	1
Ablim2-201	0	0	0	0	0	0	0	0
Ablim3-201	0	0	0	0	0	0	0	0
Abo-201	0	0	0	0	0	0	0	0
Abr-204	157	75	99	104	140	51	202	183
Abra-201	0	0	0	0	0	0	0	0
Abracl-201	238	137	193	204	121	66	135	151
Abraxas1-202	54	10	28	17	18	5	23	29
Abraxas2-201	231	106	166	158	92	56	129	114
Abt1-201	59	30	39	39	21	10	33	29
Abtb1-201	53	24	57	54	54	18	63	54
Abtb2-201	4	0	3	1	2	0	2	2
Acaa1a-201	63	26	33	51	43	12	57	72
Acaa1b-201	1	0	0	0	0	0	0	1
Acaa2-201	216	121	142	180	95	57	128	136
Acaca-202	178	73	151	113	205	86	93	81
Acacb-202	7	2	7	5	10	2	15	5
Acad10-201	12	4	10	7	4	3	4	4
Acad11-201	44	22	29	36	57	20	53	37
Acad12-201	1	0	1	2	2	0	1	2
Acad8-201	74	44	67	52	47	24	60	61
Acad9-201	124	52	73	77	40	15	49	38
Acadl-201	430	263	350	356	326	187	366	324
Acadm-201	193	97	155	140	68	36	101	99
Acads-201	111	74	97	101	69	31	78	86
Acadsb-201	200	94	116	149	39	19	57	71
Acadvl-202	191	103	138	150	79	38	124	123
Acan-201	0	0	0	0	0	0	0	0
Acap1-201	193	97	127	162	101	47	148	114
Acap2-203	331	137	222	200	188	51	213	181
Acap3-202	47	16	28	30	48	13	47	32
Acat1-201	415	200	303	324	199	77	224	239
Acat2-201	8	3	2	5	1	1	2	3
Acat3-202	0	0	0	0	0	0	0	0
Acbd3-201	293	126	172	202	137	46	180	143
Acbd4-201	10	5	6	1	10	3	11	9
Acbd5-203	137	55	107	96	90	31	112	103
Acbd6-201	85	28	46	53	27	12	39	24
Acbd7-201	0	0	0	0	0	0	0	0
Accs-203	20	12	17	21	20	16	26	30
Accsl-201	0	0	0	0	0	0	0	0
Acd-201	14	6	11	14	13	4	8	12
Ace-201	11	4	4	5	45	14	14	14
Ace2-202	0	0	0	0	0	0	0	0
Ace3-201	0	0	0	0	0	0	0	0
Acer1-201	0	0	0	0	0	0	0	0
Acer2-201	0	0	0	1	0	0	0	0
Acer3-201	88	39	41	64	59	17	63	80
Ache-201	0	0	0	0	0	0	0	0
Acin1-201	798	399	495	551	464	226	540	453
Ackr1-201	0	0	1	0	0	0	0	0
Ackr2-202	0	0	0	0	0	0	0	0
Ackr3-201	0	0	0	0	0	0	0	0
Ackr4-202	0	0	2	2	1	1	0	0
Acly-201	404	191	292	245	343	200	271	272
Acmsd-201	0	0	0	0	0	0	0	0
Acnat1-201	0	0	0	0	0	0	0	0
Acnat2-201	0	0	0	0	0	0	0	0
Aco1-201	34	9	24	22	18	17	26	13
Aco2-201	317	175	232	258	98	93	106	129
Acod1-201	0	0	0	0	0	0	1	0
Acot1-201	2	1	3	2	6	1	4	1
Acot10-201	1	0	0	0	0	0	0	0
Acot11-202	25	10	15	13	18	9	13	14
Acot12-201	0	0	0	0	0	0	0	0
Acot13-201	92	42	55	71	81	30	105	102
Acot2-201	9	4	8	8	12	8	18	12
Acot3-201	0	0	0	0	0	0	0	0
Acot4-201	0	1	0	0	0	0	0	0
Acot5-201	0	0	0	0	0	0	0	0
Acot6-201	4	1	7	3	4	4	9	8
Acot7-206	170	92	94	152	159	64	176	191
Acot8-202	35	25	32	44	21	7	32	36
Acot9-201	133	80	113	97	107	58	107	117
Acox1-201	61	26	54	44	60	31	59	61
Acox2-204	0	0	0	0	0	0	0	0
Acox3-202	28	10	21	34	43	19	55	52
Acoxl-201	0	1	0	0	0	0	0	1
Acp1-201	56	11	27	39	13	6	25	16
Acp2-201	47	26	27	48	9	1	24	26
Acp4-203	0	0	0	0	0	0	0	0
Acp5-206	10	5	15	8	4	2	6	16
Acp6-201	68	26	37	25	25	6	32	24
Acp7-201	0	0	0	0	0	0	0	0
Acpp-201	78	51	89	76	26	5	82	78
Acr-201	0	0	0	0	0	0	0	0
Acrbp-202	6	1	1	4	4	0	3	5
Acrv1-201	0	0	0	0	0	0	0	0
Acsbg1-201	1	0	2	1	1	0	3	2
Acsbg2-201	0	0	0	0	0	0	0	0
Acsf2-201	35	18	34	17	16	14	18	21
Acsf3-201	32	18	21	23	28	12	23	28
Acsl1-201	317	149	223	230	165	91	228	226
Acsl3-201	70	29	36	31	27	6	29	37
Acsl4-201	87	49	61	59	50	43	58	61
Acsl5-201	327	147	238	223	303	70	226	249
Acsl6-209	0	2	1	0	0	0	1	1
Acsm1-201	0	0	0	0	0	0	0	0
Acsm2-207	0	0	0	0	0	0	0	0
Acsm3-204	0	0	0	0	0	0	0	0
Acsm4-201	0	0	0	0	0	0	0	0
Acsm5-201	0	0	1	0	0	0	0	0
Acss1-201	89	26	63	55	27	20	57	50
Acss2-201	6	4	13	13	10	3	17	18
Acss3-203	0	0	0	0	0	0	0	0
Acta1-201	0	1	2	1	0	0	2	0
Acta2-201	45	19	20	27	2	3	4	2
Actb-201	945	555	640	757	612	291	661	668
Actbl2-201	0	0	0	1	0	0	0	0
Actc1-201	0	0	0	0	1	0	1	0
Acte1-202	0	0	0	0	0	0	0	0
Actg1-202	1171	627	781	897	854	372	833	763
Actg2-201	0	0	0	0	0	0	0	0
Actl10-201	0	0	0	0	0	0	0	0
Actl11-201	0	0	0	0	0	0	0	0
Actl6a-201	300	160	217	216	193	76	182	179
Actl6b-205	0	0	0	0	0	0	0	0
Actl7a-201	0	0	0	0	0	0	0	0
Actl7b-201	0	0	0	0	0	0	1	0
Actl9-201	0	0	0	0	0	0	0	0
Actn1-201	36	22	24	40	45	40	54	34
Actn2-201	0	0	0	0	1	0	0	0
Actn3-201	0	0	0	0	2	0	1	0
Actn4-201	432	183	275	240	285	213	237	210
Actr10-201	213	109	147	162	158	47	135	131
Actr1a-201	197	94	141	160	137	67	141	141
Actr1b-201	41	16	25	39	49	10	40	32
Actr2-201	1389	762	1085	1096	1082	546	1029	979
Actr3-202	1501	775	1054	1056	987	391	1015	966
Actr3b-201	2	0	0	1	4	1	1	2
Actr5-201	44	31	47	46	36	17	36	29
Actr6-201	95	40	73	72	66	20	61	63
Actr8-204	54	20	37	36	23	9	29	30
Actrt1-201	0	0	0	0	0	0	0	0
Actrt2-201	0	0	0	0	0	0	0	0
Actrt3-201	0	0	0	0	0	0	0	0
Acvr1-202	0	1	2	0	2	1	6	7
Acvr1b-201	49	19	36	45	29	15	34	58
Acvr1c-201	0	0	0	0	0	0	0	0
Acvr2a-201	11	1	2	3	4	0	1	4
Acvr2b-205	8	1	2	2	2	0	5	0
Acvrl1-201	7	8	3	2	6	3	7	11
Acy1-201	161	88	108	106	120	52	95	87
Acy3-201	8	4	4	6	0	0	0	2
Acyp1-203	45	26	21	27	11	4	22	23
Acyp2-201	18	13	17	13	7	2	11	6
Ada-201	48	32	38	55	73	22	84	85
Adad1-203	0	0	0	0	0	0	0	0
Adad2-201	0	0	0	0	0	0	0	0
Adal-205	11	0	0	2	5	0	3	6
Adam10-201	925	343	581	622	394	168	502	605
Adam11-202	2	1	2	2	1	0	0	0
Adam12-201	0	0	0	0	0	0	0	0
Adam15-201	169	94	124	133	203	68	182	196
Adam17-201	489	184	315	298	288	131	309	374
Adam18-201	0	0	0	0	0	0	0	0
Adam19-201	3	1	3	4	4	5	8	10
Adam1a-202	0	0	0	0	0	0	0	0
Adam1b-201	0	1	1	1	1	0	2	2
Adam2-201	0	0	0	0	0	0	0	0
Adam20-201	0	0	0	0	0	0	0	0
Adam21-201	0	0	0	0	0	0	0	0
Adam22-201	0	0	2	0	0	0	0	0
Adam23-201	0	0	0	0	0	0	0	0
Adam24-201	0	0	0	0	0	0	0	0
Adam25-201	0	0	0	0	0	0	0	0
Adam26a-201	0	0	0	0	0	0	0	0
Adam26b-201	0	0	0	0	0	0	0	0
Adam28-201	0	0	0	0	0	0	0	0
Adam29-201	0	0	0	0	0	0	0	0
Adam3-201	23	13	11	18	6	6	14	12
Adam30-201	0	0	0	0	0	0	0	0
Adam32-202	0	0	0	0	0	0	0	0
Adam33-202	0	0	0	0	0	0	0	0
Adam34-201	0	0	0	0	0	0	0	0
Adam39-201	0	0	0	0	0	0	0	0
Adam4-201	0	0	0	0	1	1	0	0
Adam5-202	0	0	0	0	0	0	0	0
Adam6a-201	0	0	0	0	0	0	0	0
Adam6b-201	0	0	0	0	0	0	0	0
Adam7-201	0	0	0	0	0	0	0	0
Adam8-202	325	208	227	242	87	23	173	147
Adam9-204	170	83	129	133	95	23	91	111
Adamdec1-201	6	1	2	7	0	0	1	2
Adamts1-201	0	0	0	0	0	0	0	0
Adamts10-201	10	10	12	12	18	7	19	18
Adamts12-201	0	0	0	0	0	0	0	0
Adamts13-202	1	0	0	0	0	0	0	1
Adamts14-201	0	0	0	0	0	0	0	0
Adamts15-201	0	0	0	0	0	0	0	0
Adamts16-201	0	0	0	0	0	0	0	0
Adamts17-201	2	1	2	0	2	3	3	6
Adamts18-201	0	0	0	0	0	0	0	0
Adamts19-201	0	0	0	0	0	0	0	0
Adamts2-201	1	0	2	2	5	2	4	5
Adamts20-201	2	0	0	0	0	0	0	0
Adamts3-201	0	0	0	0	0	0	0	0
Adamts4-203	0	0	0	0	0	0	0	0
Adamts5-201	0	0	0	0	0	0	0	0
Adamts6-203	9	4	10	3	6	1	3	2
Adamts7-202	1	1	1	0	2	1	1	1
Adamts8-201	0	0	0	0	0	0	0	0
Adamts9-201	0	0	0	0	1	0	0	0
Adamtsl1-203	0	0	0	0	0	0	0	0
Adamtsl2-201	0	0	0	0	0	0	0	0
Adamtsl3-203	1	0	0	1	1	0	0	0
Adamtsl4-202	21	18	23	21	10	0	14	7
Adamtsl5-201	0	0	0	0	0	0	0	0
Adap1-201	92	39	55	83	120	22	87	70
Adap2-201	0	2	0	2	1	1	2	3
Adar-201	240	90	164	157	188	75	161	145
Adarb1-201	0	0	0	0	0	0	0	0
Adarb2-201	0	0	0	0	0	0	0	0
Adat1-201	14	2	8	15	10	2	16	10
Adat2-201	18	20	11	21	15	7	14	16
Adat3-201	0	0	0	0	0	0	0	0
Adck1-204	25	13	19	19	18	13	27	26
Adck2-204	41	21	34	43	34	7	35	39
Adck5-214	39	17	23	28	15	7	13	15
Adcy1-201	0	0	0	0	0	0	0	0
Adcy10-201	0	0	0	0	0	0	0	0
Adcy2-201	0	0	0	0	0	0	1	0
Adcy3-204	19	23	20	20	19	4	22	35
Adcy4-202	1	1	0	0	0	0	0	0
Adcy5-201	0	0	0	0	0	0	0	1
Adcy6-201	2	0	1	7	3	0	2	3
Adcy7-204	211	98	165	151	137	33	158	164
Adcy8-201	0	0	1	0	0	0	0	0
Adcy9-202	35	9	13	12	18	3	20	11
Adcyap1-201	0	0	0	0	0	0	0	0
Adcyap1r1-201	2	1	2	5	0	0	0	0
Add1-205	328	140	199	212	360	124	335	254
Add2-209	0	0	0	1	0	2	0	0
Add3-201	229	141	162	192	347	145	389	351
Adgb-205	0	1	0	1	2	1	2	1
Adgra1-201	0	0	0	0	0	0	0	0
Adgra2-201	1	1	2	0	0	0	0	0
Adgra3-201	0	0	0	0	0	0	1	0
Adgrb1-201	23	9	13	13	18	4	23	30
Adgrb2-205	0	1	0	0	0	0	0	0
Adgrb3-207	0	0	0	0	0	0	1	1
Adgrd1-201	0	1	0	0	0	0	0	0
Adgre1-202	778	371	535	670	173	43	245	349
Adgre4-201	258	148	148	259	21	9	22	12
Adgre5-202	641	318	450	518	265	105	398	429
Adgrf1-201	0	0	0	0	0	0	0	0
Adgrf2-201	0	0	0	0	0	0	0	0
Adgrf3-201	1	0	0	1	0	0	0	0
Adgrf4-201	0	0	0	0	0	0	0	0
Adgrf5-201	0	0	1	0	2	0	0	0
Adgrg1-202	157	85	127	120	28	31	79	107
Adgrg2-202	0	0	0	0	0	0	0	0
Adgrg3-201	565	279	411	500	244	129	364	388
Adgrg4-204	0	0	0	0	0	0	0	0
Adgrg5-201	0	2	0	2	0	0	1	0
Adgrg6-201	0	0	1	0	0	0	0	1
Adgrg7-201	0	0	0	0	0	0	0	0
Adgrl1-207	9	1	7	2	5	1	1	0
Adgrl2-214	0	0	0	1	0	1	0	0
Adgrl3-202	0	0	0	0	0	0	0	0
Adgrl4-201	223	105	144	189	20	10	36	43
Adgrv1-201	0	0	0	0	0	0	0	0
Adh1-201	0	0	0	0	0	0	0	0
Adh4-201	0	0	0	0	0	0	0	0
Adh5-201	284	182	242	225	267	143	259	220
Adh6a-202	0	0	0	0	0	0	0	0
Adh6b-202	1	1	1	3	0	0	0	0
Adh7-201	0	0	0	0	0	0	0	0
Adhfe1-203	7	2	6	8	2	1	1	4
Adi1-201	41	17	21	22	16	6	25	33
Adig-201	2	0	0	1	0	0	1	0
Adipoq-201	1	1	0	0	2	0	0	2
Adipor1-202	109	42	65	96	164	30	137	136
Adipor2-201	240	66	141	162	186	36	185	182
Adk-201	189	91	135	174	116	36	102	122
Adm-201	0	0	0	0	0	0	0	0
Adm2-201	0	0	0	0	0	0	0	0
Adnp-202	0	0	0	0	0	0	0	0
Adnp2-201	77	25	59	59	103	36	88	78
Ado-201	7	2	5	8	12	8	10	8
Adora1-202	1	0	0	0	0	0	0	0
Adora2a-201	0	0	1	0	0	0	0	0
Adora2b-201	1	0	0	1	1	1	0	1
Adora3-201	8	1	1	2	0	0	3	2
Adpgk-205	427	231	240	355	335	71	372	365
Adprh-201	302	148	188	241	111	45	184	206
Adprhl1-201	0	0	0	0	0	0	0	0
Adprhl2-201	89	28	47	59	80	19	87	74
Adprm-201	23	4	11	16	13	1	14	10
Adra1a-202	0	0	0	0	0	0	0	0
Adra1b-201	0	0	0	0	0	0	0	0
Adra1d-201	0	0	0	0	0	0	0	0
Adra2a-201	0	0	0	0	0	0	0	0
Adra2b-201	0	0	0	0	0	0	0	0
Adra2c-201	0	0	0	0	0	0	0	0
Adrb1-201	0	0	0	0	0	0	0	0
Adrb2-201	12	9	16	12	8	4	13	13
Adrb3-201	0	0	0	0	0	0	0	0
Adrm1-201	2	1	1	2	2	1	2	0
Adsl-201	271	137	181	179	162	80	137	161
Adss-201	690	344	553	518	519	196	520	491
Adssl1-201	166	80	125	158	152	55	162	166
Adtrp-201	0	0	1	0	1	0	0	0
Aebp1-201	2	1	1	0	0	0	1	0
Aebp2-202	99	22	60	47	105	15	83	74
Aen-203	57	20	29	33	17	6	29	19
Afap1-201	17	13	17	23	19	14	29	26
Afap1l1-201	15	6	7	7	6	2	2	4
Afap1l2-203	0	0	0	0	1	0	0	0
Afdn-212	37	20	45	25	7	2	4	2
Aff1-202	207	65	129	136	158	35	110	89
Aff2-201	40	24	31	25	17	2	12	14
Aff3-203	0	0	0	0	10	2	4	5
Aff4-201	84	25	47	38	55	12	39	28
Afg1l-201	16	6	6	11	8	4	9	10
Afg3l1-201	269	130	202	242	134	57	110	137
Afg3l2-201	213	90	169	182	113	39	120	140
Afm-201	0	0	0	0	0	0	0	0
Afmid-201	1	2	4	1	1	2	0	10
Afp-201	0	0	0	0	0	0	0	1
Aftph-201	170	67	128	112	113	20	104	95
Aga-201	162	116	142	177	72	37	105	131
Agap1-201	39	7	28	18	26	5	26	12
Agap2-201	116	75	84	82	59	11	53	53
Agap3-201	74	22	40	38	28	13	26	33
Agbl1-203	0	0	0	0	0	0	0	0
Agbl2-208	0	0	0	0	0	0	0	0
Agbl3-205	1	0	0	1	0	0	0	0
Agbl4-206	0	0	0	0	0	0	0	0
Agbl5-201	4	1	3	7	4	0	1	3
Ager-201	0	0	4	3	2	0	0	2
Agfg1-206	80	25	48	43	45	4	40	29
Agfg2-201	16	6	12	6	10	1	6	9
Aggf1-201	116	38	75	72	126	27	83	76
Agk-201	94	38	70	75	42	21	51	45
Agl-201	163	65	124	114	176	73	148	112
Agmat-201	0	0	0	0	0	0	0	0
Agmo-201	0	0	0	0	0	0	0	0
Ago1-201	69	10	21	45	49	16	56	48
Ago2-201	155	37	68	74	166	50	111	123
Ago3-201	13	5	15	10	10	2	10	12
Ago4-201	29	12	17	25	23	5	28	22
Agpat1-201	19	8	10	11	30	10	27	22
Agpat2-201	18	7	11	12	18	4	14	10
Agpat3-201	16	4	13	7	6	5	18	15
Agpat4-201	25	22	22	39	11	1	13	13
Agpat5-202	268	116	150	181	99	23	81	104
Agps-201	552	321	442	491	720	200	788	798
Agr2-201	0	0	0	0	0	0	0	0
Agr3-201	0	0	0	0	0	0	0	0
Agrn-206	92	37	44	92	39	11	75	88
Agrp-202	0	0	0	0	0	0	0	0
Agt-201	1	0	0	0	0	0	1	0
Agtpbp1-201	136	55	111	104	144	31	120	99
Agtr1a-201	0	0	0	0	0	0	0	0
Agtr1b-201	0	0	0	0	0	0	0	0
Agtr2-201	0	0	0	0	0	0	0	0
Agtrap-201	4	0	0	4	0	0	3	0
Agxt-201	0	0	0	0	0	0	0	0
Agxt2-201	0	0	0	0	0	0	0	0
Ahctf1-201	226	83	126	132	243	62	107	92
Ahcy-201	4	0	3	2	2	1	1	2
Ahcyl1-201	223	79	146	153	252	63	223	206
Ahcyl2-204	21	4	20	11	41	8	32	32
Ahdc1-204	10	1	1	5	12	3	3	4
Ahi1-201	17	7	10	8	4	4	8	5
Ahnak-201	3	0	2	2	6	2	2	6
Ahr-202	2	0	0	0	0	0	2	1
Ahrr-201	0	0	0	0	0	0	0	0
Ahsa1-201	425	202	278	302	246	100	264	251
Ahsa2-201	153	64	78	98	74	12	79	70
Ahsg-201	0	0	0	0	0	0	0	0
Aicda-201	0	0	0	0	0	0	0	0
Aida-201	53	20	35	30	20	7	20	25
Aif1-206	11	2	8	7	17	4	18	25
Aif1l-201	0	0	0	0	0	0	0	0
Aifm1-201	401	215	324	314	105	103	137	177
Aifm2-203	72	39	49	59	52	25	83	74
Aifm3-201	0	0	0	0	0	0	0	0
Aig1-205	0	0	0	0	0	0	0	0
Aim2-202	87	25	33	65	53	9	46	55
Aimp1-201	526	295	368	391	290	93	323	283
Aimp2-201	131	64	95	87	77	46	90	89
Aip-202	214	93	130	173	90	35	137	160
Aipl1-201	10	4	11	5	0	0	8	5
Aire-204	1	0	0	1	0	0	0	0
Ajap1-201	0	0	0	0	0	0	0	0
Ajm1-201	0	0	0	0	0	0	0	0
Ajuba-201	6	1	3	3	2	0	4	1
Ak1-203	2	2	3	8	5	3	4	6
Ak2-201	422	217	313	337	233	87	243	233
Ak3-201	8	1	3	5	1	0	1	4
Ak4-203	0	0	0	0	0	0	0	0
Ak5-201	0	0	0	0	0	0	0	1
Ak6-201	101	35	64	56	89	19	77	84
Ak7-201	0	0	0	1	0	0	0	0
Ak8-201	12	1	3	9	1	0	5	3
Ak9-201	0	0	0	0	1	0	0	0
Akain1-201	0	0	0	0	0	0	0	0
Akap1-201	185	66	135	108	71	31	64	70
Akap10-202	116	69	93	77	132	29	103	83
Akap11-202	273	120	163	193	163	58	153	129
Akap12-201	92	73	49	63	6	21	14	12
Akap13-201	2497	1116	1684	1798	1941	662	2324	2166
Akap14-201	0	0	0	0	0	0	0	0
Akap17b-201	15	3	8	5	6	2	1	5
Akap3-201	0	0	0	0	0	0	0	0
Akap4-201	0	0	0	0	0	0	0	0
Akap5-202	1	0	3	2	0	0	0	0
Akap6-201	0	0	1	0	0	0	1	0
Akap7-201	10	1	2	0	2	2	12	6
Akap8-201	316	187	219	277	173	70	167	172
Akap8l-201	63	35	48	64	35	18	52	40
Akap9-201	680	276	454	476	462	199	483	454
Akip1-201	23	8	17	14	10	5	9	13
Akirin1-201	32	13	19	28	18	5	28	26
Akirin2-201	78	29	49	42	38	8	61	52
Akna-201	215	80	132	157	198	36	188	160
Aknad1-202	0	0	0	0	0	0	0	0
Akp3-201	0	0	0	0	0	0	0	0
Akr1a1-201	336	172	287	250	640	257	491	488
Akr1b10-201	30	15	13	17	19	4	23	22
Akr1b3-201	381	235	287	289	208	135	240	232
Akr1b7-201	1	0	0	1	0	0	0	0
Akr1b8-201	0	0	1	1	0	0	0	0
Akr1c12-201	1	0	3	0	0	0	0	0
Akr1c13-201	19	10	12	8	2	2	6	4
Akr1c14-202	0	0	0	0	0	0	0	0
Akr1c18-201	1	0	0	0	0	0	0	0
Akr1c19-202	0	0	0	0	0	0	0	0
Akr1c20-202	0	0	0	0	0	0	0	0
Akr1c21-201	0	0	0	0	0	0	0	0
Akr1c6-201	0	0	0	0	0	0	0	0
Akr1cl-201	0	0	0	0	0	0	0	0
Akr1d1-201	0	0	0	0	0	0	0	0
Akr1e1-201	35	12	28	31	2	1	6	10
Akr7a5-201	23	9	17	8	27	7	16	14
Akt1-201	247	124	173	177	222	56	154	150
Akt1s1-202	18	10	15	7	8	4	11	15
Akt2-205	90	19	70	59	99	20	64	76
Akt3-202	6	0	0	0	52	19	56	56
Aktip-202	20	7	15	8	14	6	11	9
Alad-202	19	12	14	16	27	18	28	22
Alas1-207	802	480	615	671	785	449	784	755
Alas2-201	8	5	3	1	4	16	3	8
Alb-201	0	0	0	0	0	0	0	0
Albfm1-201	0	0	0	0	0	0	0	0
Alcam-201	21	10	12	14	14	2	7	13
Aldh16a1-206	75	47	84	72	63	37	55	58
Aldh18a1-201	190	78	117	141	76	36	63	81
Aldh1a1-206	0	0	0	0	0	3	1	0
Aldh1a2-201	1	0	0	0	0	0	0	2
Aldh1a3-201	0	0	0	0	0	0	1	0
Aldh1a7-201	1	0	0	0	0	0	0	0
Aldh1b1-201	27	23	23	28	14	4	20	29
Aldh1l1-203	7	6	17	7	10	4	11	10
Aldh1l2-201	0	0	1	4	0	1	0	0
Aldh2-201	560	345	391	538	246	219	373	368
Aldh3a1-201	0	0	0	0	0	0	0	0
Aldh3a2-202	143	44	72	112	94	25	105	94
Aldh3b1-201	197	127	163	189	139	63	191	152
Aldh3b2-201	0	0	0	0	0	0	1	0
Aldh3b3-202	0	0	0	1	0	0	0	0
Aldh4a1-201	1	0	1	2	1	0	0	0
Aldh5a1-201	4	1	4	0	1	0	2	3
Aldh6a1-201	32	13	22	20	11	10	16	17
Aldh7a1-201	17	16	10	13	4	5	7	13
Aldh8a1-201	0	0	0	0	0	0	0	0
Aldh9a1-201	284	149	217	216	284	92	266	266
Aldoa-201	422	228	283	296	293	125	316	279
Aldoa-214	0	0	0	0	1	0	0	0
Aldoart1-202	0	0	0	0	0	0	0	0
Aldoart2-201	0	1	0	0	0	0	0	1
Aldob-201	0	0	0	0	0	0	0	0
Aldoc-201	20	9	23	16	6	1	25	20
Alg1-202	130	80	88	122	63	22	99	120
