"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"L3mbtl2",270.046518547882,0.0271666776204078,0.114504135860106,0.44147407555784,0.899058860794382
"L3mbtl3",99.3056729464469,0.0218203273826102,0.115903211062182,0.395238999932245,NA
"LTO1",141.406003141652,-0.00728475268889004,0.11215865107119,0.810028236740842,NA
"Lacc1",66.9872461474164,-0.00689255063069412,0.114426863025218,0.751529657032273,NA
"Lactb",235.453386784821,-0.0802814297565711,0.152180160079555,0.0365691917137214,0.575357335280145
"Lactb2",159.737431171313,0.017693062352843,0.114899127065506,0.498048354237729,NA
"Lage3",144.973198061382,-0.0269621130760547,0.118244534676873,0.252831511503785,NA
"Lair1",166.757769074375,-0.0317328987850719,0.118792572118553,0.258490398214853,NA
"Lamc1",44.312043392748,-2.64739115813997e-05,0.115370958691345,0.99714120611278,NA
"Lamp1",3789.02697026464,0.00362924275610349,0.107561492404258,0.928259989432648,0.993225538043911
"Lamp2",2420.81150714103,-0.00611625542481837,0.111780116991233,0.869548623248988,0.979948367808506
"Lamtor1",380.095543843908,0.0113389562564472,0.111628462950473,0.729309476366676,0.960691284024209
"Lamtor2",255.891844788587,-0.0128365821630963,0.114204863804578,0.611574220259463,0.940294381981495
"Lamtor3",253.79285067465,-0.0230379743000552,0.116714684926328,0.353149819874719,0.864120146170856
"Lamtor4",543.288787648076,-0.0681410424873932,0.141426456543729,0.043617495955215,0.599041199292219
"Lamtor5",454.279187979492,-0.0493549739018811,0.125448487032721,0.159105474181277,0.764634216650362
"Lancl1",257.685096867196,0.0580416256880896,0.129907486297686,0.12633677717288,0.737326358512685
"Lancl2",106.489890000927,0.00791579889803906,0.11343874614404,0.762800642309248,NA
"Lap3",397.9296608116,0.0215242587862514,0.112142872216387,0.55971926244485,0.927867129860885
"Laptm4a",517.481600217682,-0.0226651545276097,0.115025988571502,0.455013858027205,0.904536551605827
"Laptm5",2032.25158934695,-0.0601467244307709,0.130038699573349,0.139009707874556,0.754242215329318
"Larp1",802.432627002267,-0.100881643532639,0.174467829078432,0.0334875742592849,0.575357335280145
"Larp1b",110.199407096329,-0.0113272005187498,0.11378607988004,0.669943078305653,NA
"Larp4",614.080744133207,-0.0198390068337175,0.112979850080282,0.561874159596281,0.927867129860885
"Larp4b",837.943580609786,0.0531472011008656,0.125516599986501,0.192626114534646,0.784314312617417
"Larp7",553.7715650459,-0.0561072578113032,0.129173271884562,0.129510404415141,0.73858469764287
"Lars",870.576187141784,-0.0213425749072388,0.112690671701209,0.533981655894627,0.923930901762712
"Lars2",105.476036543228,-0.0265056471458586,0.116923132688703,0.350370239082369,NA
"Las1l",701.063098013718,-0.00860717383005666,0.110109784424147,0.824707284364424,0.974750574890283
