"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"BP_glucose_metabolic_process%0006006",0.00387596899224806,0.117687074829932,0.568521184807195,1.6914233817198,0,42,"MYC;HK1;AKT1;NISCH;KBTBD2;G6PDX;MAPK14;PGM1;HK3"
"BP_phosphatidylinositol-mediated_signaling%0048015",0.00277777777777778,0.117687074829932,0.722680948393414,1.74892083556293,0,17,"PIK3CG;PLCG2;PIK3C2G;PI4KA;PIK3CB;PLCL2;PIK3C2A;PLCG1;PLCB4;PIK3C3"
"KEGG_Rap1_signaling_pathway%mmu04015",0.0283687943262411,0.119727891156463,0.396053597672113,1.39314639167075,3,102,"RAF1;PRKCB;AKT1;MAPK14;TLN1;SIPA1L1;GNAS;PIK3R2;VAV3;PRKD3;PIK3CB;ITGB2L;HGF;RGS14;ITGB1;ITGB2;VEGFA;MAP2K3;RAC1;SIPA1;RASSF5;CSF1R;ADCY3;MAP2K1;PLCG1;MAPK1;RALB;KIT;PDGFRB;RAPGEF6;PLCB4"
"KEGG_Cholinergic_synapse%mmu04725",0.0285714285714286,0.119727891156463,0.493184504618041,1.4925408846088,5,49,"PIK3CG;PRKCB;AKT1;JAK2;PIK3R2;PIK3CB;PRKACA;CREB1;GNG12;PRKACB;ADCY3;MAP2K1;MAPK1;PLCB4;PIK3R5;GNB5;GNAI3"
"RA_PINK1-PRKN_Mediated_Mitophagy%R-MMU-5205685",0.0212765957446809,0.119787234042553,-0.736927531997529,-1.54200852523803,13,15,"RPS27A;TOMM7;TOMM22;TOMM5;TOMM20"
"BP_phagocytosis%0006909",0.00421940928270042,0.121659634317862,0.676319079649356,2.09480823414778,0,52,"MYO7A;PIP5K1C;ELMO2;WASHC5;CDC42SE2;UNC13D;ABR;ELMO1;EIF2AK1;TM9SF4;HCK;ITGB1;DNM2;MYO1G"
"KEGG_Starch_and_sucrose_metabolism%mmu00500",0.0298507462686567,0.121846153846154,0.6482152592173,1.59917750712495,9,18,"HK1;MGAM;PYGB;PGM1;HK3;AGL;PGM2;GYS1;GBE1;GPI1"
"KEGG_Leukocyte_transendothelial_migration%mmu04670",0.03,0.121846153846154,0.449168660288577,1.43027198801472,5,59,"VCL;PRKCB;PLCG2;ACTN4;CTNNA1;MAPK14;PXN;PIK3R2;VAV3;PIK3CB;MSN;ITGB2L;ITGB1;ITGB2;RAC1;SIPA1;RASSF5;PLCG1;PECAM1"
"KEGG_Oocyte_meiosis%mmu04114",0.0308641975308642,0.123456790123457,0.404517629091676,1.37735967105708,4,83,"PPP2R1B;CDC23;ANAPC1;CUL1;CDC25C;ESPL1;MAPK14;CCNB1;STAG3;RPS6KA1;BUB1;PPP2R5C;PRKACA;PLK1;ANAPC2;SLK;CDC16;ANAPC5;PRKACB;ADCY3;MAP2K1;YWHAZ;MAPK1;BTRC"
"BP_cell_morphogenesis%0000902",0.00454545454545455,0.124162679425837,0.503602925007629,1.57048468880582,0,57,"ILK;CYFIP1;AP3B1;STRADB;MAPK14;MYH9;ADD1;CYFIP2;MED1;NCKAP1L;ECT2;HGF;CUL3;IDUA;SSH1;CAP1;SCFD1;HPS1;SART3;ARHGEF28;POC1B"
"BP_mitochondrial_electron_transport,_NADH_to_ubiquinone%0006120",0.00443131462333826,0.124162679425837,-0.762397311111549,-1.7167072018744,2,23,"NDUFS6;NDUFC2;NDUFB8;NDUFB9;DNAJC15;NDUFS7;MT-ND6;NDUFB6;NDUFV2;NDUFS3;NDUFA8"
"WP_Factors_and_pathways_affecting_insulin-like_growth_factor_(IGF1)-Akt_signaling%WP3675",0.0293333333333333,0.124666666666667,0.660326751037784,1.56995624037343,10,15,"AKT1;ILK;PLD1;MTOR;ITGB1"
"RA_Deposition_of_new_CENPA-containing_nucleosomes_at_the_centromere%R-MMU-606279",0.0239774330042313,0.126161633470862,-0.667770727985308,-1.52639152131357,16,26,"CENPX;NPM1;CENPW;CENPS;ITGB3BP;HIST1H2AC;CENPK;HIST1H2AB;CENPA;CENPH;RSF1;MIS18A"
"RA_Nucleosome_assembly%R-MMU-774815",0.0239774330042313,0.126161633470862,-0.667770727985308,-1.52639152131357,16,26,"CENPX;NPM1;CENPW;CENPS;ITGB3BP;HIST1H2AC;CENPK;HIST1H2AB;CENPA;CENPH;RSF1;MIS18A"
"RA_Macroautophagy%R-MMU-1632852",0.0235849056603774,0.126161633470862,-0.528497520618693,-1.4313602541742,19,82,"LAMTOR4;RPS27A;CHMP4B;LAMTOR2;TOMM7;TOMM22;TOMM5;GABARAPL2;TOMM20;PARK7;CHMP2A;LAMTOR5;ATG101;DYNLL1;CSNK2B;CSNK2A2;GABARAP;CHMP3;CSNK2A1;MAP1LC3B;LAMTOR3"
